Date,Ticker,AdjClose,Close,Volume
2005-06-27,IWD,41.8754768371582,66.80000305175781,718800
2005-06-28,IWD,42.07608413696289,67.12000274658203,1455400
2005-06-29,IWD,42.08860778808594,67.13999938964844,479300
2005-06-30,IWD,41.77519226074219,66.63999938964844,806100
2005-07-01,IWD,42.08234786987305,67.12999725341797,1558200
2005-07-05,IWD,42.38325881958008,67.61000061035156,1228200
2005-07-06,IWD,42.063533782958984,67.0999984741211,681300
2005-07-07,IWD,42.12622833251953,67.19999694824219,600800
2005-07-08,IWD,42.55876541137695,67.88999938964844,584800
2005-07-11,IWD,42.72175598144531,68.1500015258789,451500
2005-07-12,IWD,42.809532165527344,68.29000091552734,492500
2005-07-13,IWD,42.87846755981445,68.4000015258789,310200
2005-07-14,IWD,42.85341262817383,68.36000061035156,411700
2005-07-15,IWD,42.92863082885742,68.4800033569336,330300
2005-07-18,IWD,42.66532516479492,68.05999755859375,824900
2005-07-19,IWD,42.86595153808594,68.37999725341797,744100
2005-07-20,IWD,42.953697204589844,68.5199966430664,409900
2005-07-21,IWD,42.60264587402344,67.95999908447266,379200
2005-07-22,IWD,43.02892303466797,68.63999938964844,507100
2005-07-25,IWD,42.87846755981445,68.4000015258789,984200
2005-07-26,IWD,42.972511291503906,68.55000305175781,302100
2005-07-27,IWD,43.0477409362793,68.66999816894531,408300
2005-07-28,IWD,43.38626480102539,69.20999908447266,398900
2005-07-29,IWD,43.0665397644043,68.69999694824219,1445400
2005-08-01,IWD,43.00385284423828,68.5999984741211,1130700
2005-08-02,IWD,43.267147064208984,69.0199966430664,973800
2005-08-03,IWD,43.45520782470703,69.31999969482422,1907900
2005-08-04,IWD,43.0790901184082,68.72000122070312,598000
2005-08-05,IWD,42.69041061401367,68.0999984741211,497800
2005-08-08,IWD,42.61520004272461,67.9800033569336,666200
2005-08-09,IWD,42.85968017578125,68.37000274658203,779400
2005-08-10,IWD,42.972511291503906,68.55000305175781,476900
2005-08-11,IWD,43.198184967041016,68.91000366210938,402700
2005-08-12,IWD,42.997589111328125,68.58999633789062,348000
2005-08-15,IWD,43.12297439575195,68.79000091552734,310100
2005-08-16,IWD,42.702945709228516,68.12000274658203,434400
2005-08-17,IWD,42.60264587402344,67.95999908447266,752300
2005-08-18,IWD,42.565040588378906,67.9000015258789,440200
2005-08-19,IWD,42.702945709228516,68.12000274658203,478700
2005-08-22,IWD,42.72175598144531,68.1500015258789,312600
2005-08-23,IWD,42.70921325683594,68.12999725341797,459500
2005-08-24,IWD,42.32056427001953,67.51000213623047,753500
2005-08-25,IWD,42.53368377685547,67.8499984741211,413200
2005-08-26,IWD,42.18891906738281,67.30000305175781,402300
2005-08-29,IWD,42.414588928222656,67.66000366210938,632500
2005-08-30,IWD,42.37070083618164,67.58999633789062,596100
2005-08-31,IWD,42.85341262817383,68.36000061035156,774800
2005-09-01,IWD,43.09161376953125,68.73999786376953,431300
2005-09-02,IWD,42.87846755981445,68.4000015258789,368800
2005-09-06,IWD,43.323577880859375,69.11000061035156,355300
2005-09-07,IWD,43.41758728027344,69.26000213623047,524200
2005-09-08,IWD,43.298484802246094,69.06999969482422,364100
2005-09-09,IWD,43.643272399902344,69.62000274658203,463500
2005-09-12,IWD,43.62448501586914,69.58999633789062,402700
2005-09-13,IWD,43.33610534667969,69.12999725341797,436800
2005-09-14,IWD,43.323577880859375,69.11000061035156,612300
2005-09-15,IWD,43.24834060668945,68.98999786376953,697500
2005-09-16,IWD,43.724761962890625,69.75,442400
2005-09-19,IWD,43.62448501586914,69.58999633789062,273400
2005-09-20,IWD,43.29220962524414,69.05999755859375,634600
2005-09-21,IWD,42.89102554321289,68.41999816894531,722600
2005-09-22,IWD,42.94115447998047,68.5,554400
2005-09-23,IWD,42.92604446411133,68.05000305175781,401100
2005-09-26,IWD,42.98912048339844,68.1500015258789,541700
2005-09-27,IWD,43.04587173461914,68.23999786376953,1979000
2005-09-28,IWD,43.1783447265625,68.44999694824219,748200
2005-09-29,IWD,43.418060302734375,68.83000183105469,1294300
2005-09-30,IWD,43.42436599731445,68.83999633789062,1510200
2005-10-03,IWD,43.42436599731445,68.83999633789062,597300
2005-10-04,IWD,42.81250762939453,67.87000274658203,1138900
2005-10-05,IWD,42.18798828125,66.87999725341797,621300
2005-10-06,IWD,42.02398681640625,66.62000274658203,479700
2005-10-07,IWD,42.15647506713867,66.83000183105469,592100
2005-10-10,IWD,41.70857620239258,66.12000274658203,841200
2005-10-11,IWD,41.7022819519043,66.11000061035156,708700
2005-10-12,IWD,41.29226303100586,65.45999908447266,863400
2005-10-13,IWD,41.172401428222656,65.2699966430664,514100
2005-10-14,IWD,41.582420349121094,65.91999816894531,360900
2005-10-17,IWD,41.765357971191406,66.20999908447266,1220500
2005-10-18,IWD,41.24181365966797,65.37999725341797,726500
2005-10-19,IWD,41.78428649902344,66.23999786376953,737200
2005-10-20,IWD,40.882232666015625,64.80999755859375,529100
2005-10-21,IWD,41.147186279296875,65.2300033569336,1143600
2005-10-24,IWD,41.86628723144531,66.37000274658203,703300
2005-10-25,IWD,41.87889099121094,66.38999938964844,955400
2005-10-26,IWD,41.77165603637695,66.22000122070312,551900
2005-10-27,IWD,41.393184661865234,65.62000274658203,389400
2005-10-28,IWD,42.01768112182617,66.61000061035156,707700
2005-10-31,IWD,42.15647506713867,66.83000183105469,1053300
2005-11-01,IWD,42.31416320800781,67.08000183105469,553000
2005-11-02,IWD,42.70526123046875,67.69999694824219,973800
2005-11-03,IWD,42.74939727783203,67.7699966430664,1304900
2005-11-04,IWD,42.72419738769531,67.7300033569336,403900
2005-11-07,IWD,42.71786880493164,67.72000122070312,448900
2005-11-08,IWD,42.71786880493164,67.72000122070312,793100
2005-11-09,IWD,42.76831817626953,67.80000305175781,557400
2005-11-10,IWD,42.98280715942383,68.13999938964844,460900
2005-11-11,IWD,43.21621322631836,68.51000213623047,317600
2005-11-14,IWD,43.15312957763672,68.41000366210938,541000
2005-11-15,IWD,42.900794982910156,68.01000213623047,389800
2005-11-16,IWD,42.97649002075195,68.12999725341797,533500
2005-11-17,IWD,43.279266357421875,68.61000061035156,815500
2005-11-18,IWD,43.61360549926758,69.13999938964844,755200
2005-11-21,IWD,43.84700012207031,69.51000213623047,802800
2005-11-22,IWD,44.105628967285156,69.91999816894531,829600
2005-11-23,IWD,44.37056350708008,70.33999633789062,713400
2005-11-25,IWD,44.376869201660156,70.3499984741211,277600
2005-11-28,IWD,44.086700439453125,69.88999938964844,781800
2005-11-29,IWD,44.036251068115234,69.80999755859375,865700
2005-11-30,IWD,43.7650032043457,69.37999725341797,1447000
2005-12-01,IWD,44.181339263916016,70.04000091552734,1649500
2005-12-02,IWD,44.219181060791016,70.0999984741211,1262000
2005-12-05,IWD,44.156089782714844,70.0,731300
2005-12-06,IWD,44.23179626464844,70.12000274658203,1156300
2005-12-07,IWD,43.99838638305664,69.75,1471300
2005-12-08,IWD,43.99838638305664,69.75,849800
2005-12-09,IWD,44.061458587646484,69.8499984741211,861900
2005-12-12,IWD,44.07408142089844,69.87000274658203,728200
2005-12-13,IWD,44.471492767333984,70.5,1211800
2005-12-14,IWD,44.660743713378906,70.80000305175781,1136600
2005-12-15,IWD,44.50933837890625,70.55999755859375,984800
2005-12-16,IWD,44.408416748046875,70.4000015258789,1229700
2005-12-19,IWD,44.25701904296875,70.16000366210938,1124500
2005-12-20,IWD,44.23179626464844,70.12000274658203,1717400
2005-12-21,IWD,44.30117416381836,70.2300033569336,1058300
2005-12-22,IWD,44.551361083984375,70.16000366210938,2447400
2005-12-23,IWD,44.545005798339844,70.1500015258789,2351400
2005-12-27,IWD,44.11321258544922,69.47000122070312,915900
2005-12-28,IWD,44.20211410522461,69.61000061035156,2528200
2005-12-29,IWD,44.017982482910156,69.31999969482422,1813800
2005-12-30,IWD,43.833824157714844,69.02999877929688,1411600
2006-01-03,IWD,44.69105529785156,70.37999725341797,1042000
2006-01-04,IWD,44.894264221191406,70.69999694824219,1228900
2006-01-05,IWD,44.90696334838867,70.72000122070312,745400
2006-01-06,IWD,45.23716354370117,71.23999786376953,1179900
2006-01-09,IWD,45.40226364135742,71.5,1720300
2006-01-10,IWD,45.459415435791016,71.58999633789062,1312200
2006-01-11,IWD,45.6118049621582,71.83000183105469,761600
2006-01-12,IWD,45.31970977783203,71.37000274658203,955300
2006-01-13,IWD,45.49116134643555,71.63999938964844,1022900
2006-01-17,IWD,45.3577995300293,71.43000030517578,1672900
2006-01-18,IWD,45.243507385253906,71.25,926200
2006-01-19,IWD,45.43402099609375,71.55000305175781,1118300
2006-01-20,IWD,44.76728439331055,70.5,1538700
2006-01-23,IWD,44.868873596191406,70.66000366210938,1078900
2006-01-24,IWD,45.06571960449219,70.97000122070312,905800
2006-01-25,IWD,45.053001403808594,70.94999694824219,1154200
2006-01-26,IWD,45.275264739990234,71.30000305175781,1649800
2006-01-27,IWD,45.662628173828125,71.91000366210938,797800
2006-01-30,IWD,45.78960418701172,72.11000061035156,1042700
2006-01-31,IWD,45.46576690673828,71.5999984741211,1077700
2006-02-01,IWD,45.75152587890625,72.05000305175781,1459800
2006-02-02,IWD,45.28797912597656,71.31999969482422,800600
2006-02-03,IWD,44.96413040161133,70.80999755859375,550800
2006-02-06,IWD,45.19271469116211,71.16999816894531,676700
2006-02-07,IWD,44.79265594482422,70.54000091552734,870900
2006-02-08,IWD,45.17365264892578,71.13999938964844,528900
2006-02-09,IWD,45.12921905517578,71.06999969482422,1131800
2006-02-10,IWD,45.20541000366211,71.19000244140625,762500
2006-02-13,IWD,45.084754943847656,71.0,544600
2006-02-14,IWD,45.48482131958008,71.62999725341797,611900
2006-02-15,IWD,45.6562614440918,71.9000015258789,472100
2006-02-16,IWD,45.973777770996094,72.4000015258789,552400
2006-02-17,IWD,46.069026947021484,72.55000305175781,550400
2006-02-21,IWD,45.99915313720703,72.44000244140625,724100
2006-02-22,IWD,46.2912483215332,72.9000015258789,493500
2006-02-23,IWD,46.183326721191406,72.7300033569336,417300
2006-02-24,IWD,46.31031799316406,72.93000030517578,616700
2006-02-27,IWD,46.32935333251953,72.95999908447266,571400
2006-02-28,IWD,45.92930603027344,72.33000183105469,790400
2006-03-01,IWD,46.2722282409668,72.87000274658203,1348600
2006-03-02,IWD,46.183326721191406,72.7300033569336,900100
2006-03-03,IWD,46.113460540771484,72.62000274658203,734200
2006-03-06,IWD,45.78326416015625,72.0999984741211,387400
2006-03-07,IWD,45.75783920288086,72.05999755859375,1249600
2006-03-08,IWD,45.732452392578125,72.0199966430664,920000
2006-03-09,IWD,45.56735610961914,71.76000213623047,1721800
2006-03-10,IWD,45.90391159057617,72.29000091552734,499200
2006-03-13,IWD,46.049983978271484,72.5199966430664,771800
2006-03-14,IWD,46.51351547241211,73.25,509600
2006-03-15,IWD,46.735755920410156,73.5999984741211,633700
2006-03-16,IWD,46.99610900878906,74.01000213623047,407300
2006-03-17,IWD,46.926265716552734,73.9000015258789,771600
2006-03-20,IWD,46.85005187988281,73.77999877929688,959500
2006-03-21,IWD,46.545257568359375,73.30000305175781,496000
2006-03-22,IWD,46.86275863647461,73.80000305175781,812000
2006-03-23,IWD,46.75481033325195,73.62999725341797,1076600
2006-03-24,IWD,46.809085845947266,73.31999969482422,526600
2006-03-27,IWD,46.84739303588867,73.37999725341797,314900
2006-03-28,IWD,46.52817916870117,72.87999725341797,710100
2006-03-29,IWD,46.84739303588867,73.37999725341797,613300
2006-03-30,IWD,46.66862106323242,73.0999984741211,428900
2006-03-31,IWD,46.675025939941406,73.11000061035156,467000
2006-04-03,IWD,46.69417953491211,73.13999938964844,465900
2006-04-04,IWD,47.05805969238281,73.70999908447266,1490300
2006-04-05,IWD,47.30704116821289,74.0999984741211,647200
2006-04-06,IWD,47.12189865112305,73.80999755859375,1205900
2006-04-07,IWD,46.68138122558594,73.12000274658203,568400
2006-04-10,IWD,46.75160598754883,73.2300033569336,386100
2006-04-11,IWD,46.3174934387207,72.55000305175781,1155200
2006-04-12,IWD,46.45157241821289,72.76000213623047,349600
2006-04-13,IWD,46.45157241821289,72.76000213623047,657600
2006-04-17,IWD,46.4898567199707,72.81999969482422,618500
2006-04-18,IWD,47.28152847290039,74.05999755859375,759200
2006-04-19,IWD,47.41558837890625,74.2699966430664,721500
2006-04-20,IWD,47.4283561706543,74.29000091552734,875900
2006-04-21,IWD,47.50495529174805,74.41000366210938,691600
2006-04-24,IWD,47.39641571044922,74.23999786376953,468300
2006-04-25,IWD,47.11552429199219,73.80000305175781,722500
2006-04-26,IWD,47.17937088012695,73.9000015258789,501500
2006-04-27,IWD,47.43473815917969,74.30000305175781,794600
2006-04-28,IWD,47.74115753173828,74.77999877929688,483900
2006-05-01,IWD,47.47942352294922,74.37000274658203,572100
2006-05-02,IWD,47.817779541015625,74.9000015258789,528400
2006-05-03,IWD,47.677337646484375,74.68000030517578,419900
2006-05-04,IWD,47.817779541015625,74.9000015258789,378300
2006-05-05,IWD,48.232757568359375,75.55000305175781,400300
2006-05-08,IWD,48.200843811035156,75.5,363800
2006-05-09,IWD,48.32853698730469,75.69999694824219,280000
2006-05-10,IWD,48.33491134643555,75.70999908447266,464700
2006-05-11,IWD,47.817779541015625,74.9000015258789,446600
2006-05-12,IWD,47.18575668334961,73.91000366210938,644800
2006-05-15,IWD,47.23041915893555,73.9800033569336,1380400
2006-05-16,IWD,47.16658020019531,73.87999725341797,380700
2006-05-17,IWD,46.234500885009766,72.41999816894531,649000
2006-05-18,IWD,46.02382278442383,72.08999633789062,505300
2006-05-19,IWD,46.240867614746094,72.43000030517578,482200
2006-05-22,IWD,46.05573272705078,72.13999938964844,681000
2006-05-23,IWD,45.71099090576172,71.5999984741211,636900
2006-05-24,IWD,45.89612579345703,71.88999938964844,542500
2006-05-25,IWD,46.509010314941406,72.8499984741211,628900
2006-05-26,IWD,46.732460021972656,73.19999694824219,618000
2006-05-30,IWD,46.03021240234375,72.0999984741211,584600
2006-05-31,IWD,46.5792350769043,72.95999908447266,620700
2006-06-01,IWD,47.051673889160156,73.69999694824219,919400
2006-06-02,IWD,47.2751350402832,74.05000305175781,706000
2006-06-05,IWD,46.57285690307617,72.94999694824219,741300
2006-06-06,IWD,46.4068717956543,72.69000244140625,679800
2006-06-07,IWD,46.10041809082031,72.20999908447266,670400
2006-06-08,IWD,46.068504333496094,72.16000366210938,669800
2006-06-09,IWD,45.93442916870117,71.94999694824219,355200
2006-06-12,IWD,45.461997985839844,71.20999908447266,1038200
2006-06-13,IWD,44.829959869384766,70.22000122070312,742500
2006-06-14,IWD,44.944881439208984,70.4000015258789,646900
2006-06-15,IWD,45.9791145324707,72.0199966430664,1026500
2006-06-16,IWD,45.77482604980469,71.69999694824219,1042200
2006-06-19,IWD,45.24495315551758,70.87000274658203,930600
2006-06-20,IWD,45.379005432128906,71.08000183105469,319100
2006-06-21,IWD,45.71735763549805,71.61000061035156,669600
2006-06-22,IWD,45.624935150146484,71.08999633789062,405400
2006-06-23,IWD,45.624935150146484,71.08999633789062,1402600
2006-06-26,IWD,45.875244140625,71.4800033569336,413600
2006-06-27,IWD,45.657047271728516,71.13999938964844,2103300
2006-06-28,IWD,45.97153091430664,71.62999725341797,2872000
2006-06-29,IWD,46.83151626586914,72.97000122070312,795200
2006-06-30,IWD,46.81227493286133,72.94000244140625,740000
2006-07-03,IWD,47.216583251953125,73.56999969482422,587200
2006-07-05,IWD,46.98554992675781,73.20999908447266,1191700
2006-07-06,IWD,47.18452453613281,73.5199966430664,768800
2006-07-07,IWD,46.98554992675781,73.20999908447266,1214400
2006-07-10,IWD,47.19738006591797,73.54000091552734,547500
2006-07-11,IWD,47.26152801513672,73.63999938964844,790800
2006-07-12,IWD,46.84436798095703,72.98999786376953,669500
2006-07-13,IWD,46.183319091796875,71.95999908447266,696100
2006-07-14,IWD,46.06779098510742,71.77999877929688,595400
2006-07-17,IWD,45.84958267211914,71.44000244140625,1008500
2006-07-18,IWD,46.15122604370117,71.91000366210938,598900
2006-07-19,IWD,47.03048324584961,73.27999877929688,651200
2006-07-20,IWD,46.64541244506836,72.68000030517578,973400
2006-07-21,IWD,46.440040588378906,72.36000061035156,574100
2006-07-24,IWD,47.12032699584961,73.41999816894531,1267400
2006-07-25,IWD,47.46688461303711,73.95999908447266,988800
2006-07-26,IWD,47.62092971801758,74.19999694824219,913100
2006-07-27,IWD,47.49257278442383,74.0,1788400
2006-07-28,IWD,48.02524948120117,74.83000183105469,550800
2006-07-31,IWD,47.935401916503906,74.69000244140625,728800
2006-08-01,IWD,47.86482238769531,74.58000183105469,727300
2006-08-02,IWD,48.12153625488281,74.9800033569336,1171700
2006-08-03,IWD,48.172847747802734,75.05999755859375,1110400
2006-08-04,IWD,48.179290771484375,75.06999969482422,1278800
2006-08-07,IWD,48.140777587890625,75.01000213623047,456300
2006-08-08,IWD,47.96108627319336,74.7300033569336,601200
2006-08-09,IWD,47.755714416503906,74.41000366210938,988500
2006-08-10,IWD,47.8712272644043,74.58999633789062,683800
2006-08-11,IWD,47.66584777832031,74.2699966430664,744700
2006-08-14,IWD,47.67226028442383,74.27999877929688,1525200
2006-08-15,IWD,48.09585189819336,74.94000244140625,1303800
2006-08-16,IWD,48.40390396118164,75.41999816894531,1201200
2006-08-17,IWD,48.42315673828125,75.44999694824219,855200
2006-08-18,IWD,48.609291076660156,75.73999786376953,532400
2006-08-21,IWD,48.596435546875,75.72000122070312,1074800
2006-08-22,IWD,48.65422058105469,75.80999755859375,2658000
2006-08-23,IWD,48.44883728027344,75.48999786376953,760600
2006-08-24,IWD,48.54508972167969,75.63999938964844,665200
2006-08-25,IWD,48.609291076660156,75.73999786376953,528100
2006-08-28,IWD,48.77615737915039,76.0,1231400
2006-08-29,IWD,48.782569885253906,76.01000213623047,691200
2006-08-30,IWD,48.76333236694336,75.9800033569336,798800
2006-08-31,IWD,48.66061782836914,75.81999969482422,459800
2006-09-01,IWD,48.98152160644531,76.31999969482422,1018900
2006-09-05,IWD,49.000762939453125,76.3499984741211,2367700
2006-09-06,IWD,48.72481155395508,75.91999816894531,1013000
2006-09-07,IWD,48.436012268066406,75.47000122070312,661800
2006-09-08,IWD,48.54508972167969,75.63999938964844,225200
2006-09-11,IWD,48.46809005737305,75.5199966430664,596700
2006-09-12,IWD,48.814666748046875,76.05999755859375,995700
2006-09-13,IWD,49.0521125793457,76.43000030517578,528600
2006-09-14,IWD,49.039268493652344,76.41000366210938,391400
2006-09-15,IWD,49.05854415893555,76.44000244140625,603300
2006-09-18,IWD,49.15481185913086,76.58999633789062,711200
2006-09-19,IWD,48.98152160644531,76.31999969482422,1000400
2006-09-20,IWD,49.17407989501953,76.62000274658203,1007000
2006-09-21,IWD,49.09062576293945,76.48999786376953,749600
2006-09-22,IWD,49.04569625854492,76.41999816894531,516400
2006-09-25,IWD,49.289588928222656,76.80000305175781,857200
2006-09-26,IWD,49.67991638183594,77.0,1980200
2006-09-27,IWD,49.78316116333008,77.16000366210938,2003800
2006-09-28,IWD,49.76377868652344,77.12999725341797,768700
2006-09-29,IWD,49.72510528564453,77.06999969482422,796200
2006-10-02,IWD,49.61540603637695,76.9000015258789,540600
2006-10-03,IWD,49.66056823730469,76.97000122070312,778400
2006-10-04,IWD,50.105751037597656,77.66000366210938,888100
2006-10-05,IWD,50.267059326171875,77.91000366210938,955000
2006-10-06,IWD,50.15093231201172,77.7300033569336,852800
2006-10-09,IWD,50.13157272338867,77.69999694824219,631200
2006-10-10,IWD,50.31868362426758,77.98999786376953,390600
2006-10-11,IWD,50.292869567871094,77.94999694824219,727200
2006-10-12,IWD,50.66062545776367,78.5199966430664,658500
2006-10-13,IWD,50.83485794067383,78.79000091552734,1411600
2006-10-16,IWD,50.91869354248047,78.91999816894531,667400
2006-10-17,IWD,50.815486907958984,78.76000213623047,841000
2006-10-18,IWD,50.892906188964844,78.87999725341797,559700
2006-10-19,IWD,50.89936447143555,78.88999938964844,388300
2006-10-20,IWD,50.892906188964844,78.87999725341797,1005800
2006-10-23,IWD,51.08644104003906,79.18000030517578,929000
2006-10-24,IWD,51.24127197265625,79.41999816894531,866000
2006-10-25,IWD,51.51873016357422,79.8499984741211,1195200
2006-10-26,IWD,51.64777755737305,80.05000305175781,644300
2006-10-27,IWD,51.460662841796875,79.76000213623047,1190400
2006-10-30,IWD,51.33161926269531,79.55999755859375,1247800
2006-10-31,IWD,51.26063919067383,79.44999694824219,1162100
2006-11-01,IWD,50.98320388793945,79.0199966430664,1237500
2006-11-02,IWD,50.957427978515625,78.9800033569336,1120000
